epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202132,2021-08-11,469,AM,Atalaia do Norte,1300201,city,2825,13849.397,0,10,0,0.0035,20398,False,True
202132,2021-08-11,479,AM,Autazes,1300300,city,2890,7172.99578,0,95,0,0.0329,40290,False,True
202132,2021-08-11,477,AM,Barcelos,1300409,city,4457,16126.34778,0,60,0,0.0135,27638,False,True
202132,2021-08-11,467,AM,Barreirinha,1300508,city,2436,7499.30733,0,63,0,0.0259,32483,False,True
202132,2021-08-11,477,AM,Benjamin Constant,1300607,city,2710,6168.20303,0,87,0,0.0321,43935,False,True
202132,2021-08-11,478,AM,Beruri,1300631,city,2293,11411.9345,0,34,0,0.0148,20093,False,True
202132,2021-08-11,466,AM,Boa Vista do Ramos,1300680,city,979,4988.28085,0,12,0,0.0123,19626,False,True
202132,2021-08-11,504,AM,Boca do Acre,1300706,city,2669,7706.07767,0,27,0,0.0101,34635,False,True
202132,2021-08-11,472,AM,Borba,1300805,city,2451,5870.93993,0,69,0,0.0282,41748,False,True
202132,2021-08-11,475,AM,Caapiranga,1300839,city,685,5156.96755,0,22,0,0.0321,13283,False,True
202132,2021-08-11,480,AM,Canutama,1300904,city,1406,8894.79345,0,8,0,0.0057,15807,False,True
202132,2021-08-11,483,AM,Carauari,1301001,city,6724,23586.36172,0,56,0,0.0083,28508,False,True
202132,2021-08-11,488,AM,Careiro,1301100,city,4462,11635.54814,0,85,0,0.019,38348,False,True
202132,2021-08-11,499,AM,Careiro da Várzea,1301159,city,1020,3306.74966,0,25,0,0.0245,30846,False,True
202132,2021-08-11,482,AM,Coari,1301209,city,9518,11079.0362,0,230,0,0.0242,85910,False,True
202132,2021-08-11,475,AM,Codajás,1301308,city,2629,9013.30225,0,25,0,0.0095,29168,False,True
202132,2021-08-11,468,AM,Eirunepé,1301407,city,4205,11778.71148,0,33,0,0.0078,35700,False,True
202132,2021-08-11,441,AM,Envira,1301506,city,2697,13225.12627,0,11,0,0.0041,20393,False,True
202132,2021-08-11,475,AM,Fonte Boa,1301605,city,1599,9403.11673,0,39,0,0.0244,17005,False,True
202132,2021-08-11,455,AM,Guajará,1301654,city,1691,9984.05857,0,28,0,0.0166,16937,False,True
202132,2021-08-11,473,AM,Humaitá,1301704,city,8056,14348.81733,0,150,0,0.0186,56144,False,True
202132,2021-08-11,441,AM,Ipixuna,1301803,city,5490,18037.84991,0,19,0,0.0035,30436,False,True
202132,2021-08-11,494,AM,Iranduba,1301852,city,8934,18228.56094,0,166,0,0.0186,49011,False,True
202132,2021-08-11,501,AM,Itacoatiara,1301902,city,10023,9759.39864,0,315,0,0.0314,102701,False,True
202132,2021-08-11,456,AM,Itamarati,1301951,city,965,12349.62887,0,9,0,0.0093,7814,False,True
202132,2021-08-11,473,AM,Itapiranga,1302009,city,3094,33521.12676,0,43,0,0.0139,9230,False,True
202132,2021-08-11,458,AM,Japurá,1302108,city,1047,46512.66104,0,10,0,0.0096,2251,False,True
202132,2021-08-11,480,AM,Juruá,1302207,city,985,6520.58785,0,15,0,0.0152,15106,False,True
202132,2021-08-11,493,AM,Jutaí,1302306,city,2854,20553.07504,0,35,0,0.0123,13886,False,True
202132,2021-08-11,485,AM,Lábrea,1302405,city,7007,14946.03473,0,80,0,0.0114,46882,False,True
202132,2021-08-11,503,AM,Manacapuru,1302504,city,9585,9730.76689,0,395,0,0.0412,98502,False,True
202132,2021-08-11,476,AM,Manaquiri,1302553,city,1816,5494.87125,0,52,0,0.0286,33049,False,True
202132,2021-08-11,517,AM,Manaus,1302603,city,199885,9005.53258,0,9363,0,0.0468,2219580,False,True
202132,2021-08-11,491,AM,Manicoré,1302702,city,4694,8295.77788,0,103,0,0.0219,56583,False,True
202132,2021-08-11,477,AM,Maraã,1302801,city,2481,13586.33153,0,23,0,0.0093,18261,False,True
202132,2021-08-11,489,AM,Maués,1302900,city,4913,7553.81304,0,129,0,0.0263,65040,False,True
202132,2021-08-11,476,AM,Nhamundá,1303007,city,1881,8772.09346,0,36,0,0.0191,21443,False,True
202132,2021-08-11,477,AM,Nova Olinda do Norte,1303106,city,2633,6924.20975,0,68,0,0.0258,38026,False,True
202132,2021-08-11,500,AM,Novo Airão,1303205,city,2399,12038.33802,0,33,0,0.0138,19928,False,True
202132,2021-08-11,475,AM,Novo Aripuanã,1303304,city,2036,7816.93926,0,31,0,0.0152,26046,False,True
202132,2021-08-11,508,AM,Parintins,1303403,city,10032,8696.02906,0,355,0,0.0354,115363,False,True
202132,2021-08-11,459,AM,Pauini,1303502,city,2766,14168.63026,0,22,0,0.008,19522,False,True
202132,2021-08-11,491,AM,Presidente Figueiredo,1303536,city,6222,16728.95437,0,102,0,0.0164,37193,False,True
202132,2021-08-11,477,AM,Rio Preto da Eva,1303569,city,4844,14202.77957,0,80,0,0.0165,34106,False,True
202132,2021-08-11,481,AM,Santa Isabel do Rio Negro,1303601,city,2745,10612.79722,0,53,0,0.0193,25865,False,True
202132,2021-08-11,504,AM,Santo Antônio do Içá,1303700,city,1859,8751.11802,0,45,0,0.0242,21243,False,True
202132,2021-08-11,493,AM,São Gabriel da Cachoeira,1303809,city,8103,17499.94601,0,108,0,0.0133,46303,False,True
202132,2021-08-11,492,AM,São Paulo de Olivença,1303908,city,5277,13168.46755,0,66,0,0.0125,40073,False,True
202132,2021-08-11,474,AM,São Sebastião do Uatumã,1303957,city,1590,11078.59532,0,18,0,0.0113,14352,False,True
202132,2021-08-11,475,AM,Silves,1304005,city,1386,15016.25135,0,22,0,0.0159,9230,False,True
202132,2021-08-11,491,AM,Tabatinga,1304062,city,3317,4937.33441,0,126,0,0.038,67182,False,True
202132,2021-08-11,475,AM,Tapauá,1304104,city,1959,11513.37056,0,22,0,0.0112,17015,False,True
202132,2021-08-11,489,AM,Tefé,1304203,city,9791,16442.47401,0,198,0,0.0202,59547,False,True
202132,2021-08-11,497,AM,Tonantins,1304237,city,1365,7223.36879,0,33,0,0.0242,18897,False,True
202132,2021-08-11,454,AM,Uarini,1304260,city,1970,14390.06574,0,26,0,0.0132,13690,False,True
202132,2021-08-11,474,AM,Urucará,1304302,city,2527,15666.46001,0,53,0,0.021,16130,False,True
202132,2021-08-11,473,AM,Urucurituba,1304401,city,2717,11520.03392,0,35,0,0.0129,23585,False,True
202132,2021-08-11,517,AM,,13,state,420524,9994.12032,350,13605,9,0.0324,4207714,True,False
202132,2021-08-11,473,AP,Amapá,1600105,city,1385,15075.65038,0,10,0,0.0072,9187,False,True
202132,2021-08-11,468,AP,Calçoene,1600204,city,1679,14850.52185,0,10,0,0.006,11306,False,True
202132,2021-08-11,464,AP,Cutias,1600212,city,873,14309.12965,0,6,0,0.0069,6101,False,True
202132,2021-08-11,467,AP,Ferreira Gomes,1600238,city,1536,19279.52805,0,6,0,0.0039,7967,False,True
202132,2021-08-11,475,AP,Itaubal,1600253,city,530,9435.6418,0,3,0,0.0057,5617,False,True
202132,2021-08-11,484,AP,Laranjal do Jari,1600279,city,8380,16315.56404,0,95,0,0.0113,51362,False,True
202132,2021-08-11,510,AP,Macapá,1600303,city,59625,11625.02778,0,1452,0,0.0244,512902,False,True
202132,2021-08-11,485,AP,Mazagão,1600402,city,3068,13911.93942,0,18,0,0.0059,22053,False,True
202132,2021-08-11,495,AP,Oiapoque,1600501,city,5294,18970.83065,0,48,0,0.0091,27906,False,True
202132,2021-08-11,476,AP,Pedra Branca do Amapari,1600154,city,3492,20460.53788,0,13,0,0.0037,17067,False,True
202132,2021-08-11,485,AP,Porto Grande,1600535,city,2043,9099.41208,0,24,0,0.0117,22452,False,True
202132,2021-08-11,464,AP,Pracuúba,1600550,city,393,7491.42204,0,6,0,0.0153,5246,False,True
202132,2021-08-11,494,AP,Santana,1600600,city,25582,20782.15377,0,168,0,0.0066,123096,False,True
202132,2021-08-11,477,AP,Serra do Navio,1600055,city,1302,23724.4898,0,5,0,0.0038,5488,False,True
202132,2021-08-11,473,AP,Tartarugalzinho,1600709,city,1966,11064.21296,0,13,0,0.0066,17769,False,True
202132,2021-08-11,485,AP,Vitória do Jari,1600808,city,3928,24166.35905,0,28,0,0.0071,16254,False,True
202132,2021-08-11,510,AP,,16,state,121868,14141.54307,44,1931,1,0.0158,861773,True,False
202132,2021-08-11,486,BA,Abaíra,2900108,city,290,3329.50631,0,12,0,0.0414,8710,False,True
202132,2021-08-11,454,BA,Abaré,2900207,city,994,4885.24107,0,11,0,0.0111,20347,False,True
202132,2021-08-11,477,BA,Acajutiba,2900306,city,553,3641.27214,0,19,0,0.0344,15187,False,True
202132,2021-08-11,495,BA,Adustina,2900355,city,1043,6090.15532,0,25,0,0.024,17126,False,True
202132,2021-08-11,478,BA,Água Fria,2900405,city,199,1168.32032,0,12,0,0.0603,17033,False,True
202132,2021-08-11,483,BA,Aiquara,2900603,city,493,11163.94928,0,12,0,0.0243,4416,False,True
202132,2021-08-11,504,BA,Alagoinhas,2900702,city,14304,9390.32476,0,307,0,0.0215,152327,False,True
202132,2021-08-11,439,BA,Alcobaça,2900801,city,1547,6878.61272,0,30,0,0.0194,22490,False,True
202132,2021-08-11,476,BA,Almadina,2900900,city,634,11815.13231,0,9,0,0.0142,5366,False,True
202132,2021-08-11,459,BA,Amargosa,2901007,city,3080,8226.27601,0,55,0,0.0179,37441,False,True
202132,2021-08-11,483,BA,Amélia Rodrigues,2901106,city,2323,9274.19355,0,46,0,0.0198,25048,False,True
202132,2021-08-11,450,BA,América Dourada,2901155,city,950,5904.28838,0,13,0,0.0137,16090,False,True
202132,2021-08-11,455,BA,Anagé,2901205,city,961,4447.63271,0,26,0,0.0271,21607,False,True
202132,2021-08-11,436,BA,Andaraí,2901304,city,925,7043.86232,0,10,0,0.0108,13132,False,True
202132,2021-08-11,430,BA,Andorinha,2901353,city,945,6515.89326,0,17,0,0.018,14503,False,True
202132,2021-08-11,430,BA,Angical,2901403,city,710,5093.98766,0,16,0,0.0225,13938,False,True
202132,2021-08-11,459,BA,Anguera,2901502,city,493,4363.99044,0,2,0,0.0041,11297,False,True
202132,2021-08-11,438,BA,Antas,2901601,city,1310,6725.19123,0,13,0,0.0099,19479,False,True
202132,2021-08-11,444,BA,Antônio Cardoso,2901700,city,603,5163.9976,0,11,0,0.0182,11677,False,True
202132,2021-08-11,430,BA,Antônio Gonçalves,2901809,city,918,7728.57383,0,9,0,0.0098,11878,False,True
202132,2021-08-11,448,BA,Aporá,2901908,city,619,3479.87407,0,19,0,0.0307,17788,False,True
202132,2021-08-11,448,BA,Apuarema,2901957,city,743,10175.29444,0,9,0,0.0121,7302,False,True
202132,2021-08-11,455,BA,Araçás,2902054,city,703,5758.519,0,14,0,0.0199,12208,False,True
202132,2021-08-11,471,BA,Aracatu,2902005,city,869,6661.55615,0,17,0,0.0196,13045,False,True
202132,2021-08-11,491,BA,Araci,2902104,city,3653,6684.59962,0,48,0,0.0131,54648,False,True
202132,2021-08-11,436,BA,Aramari,2902203,city,641,5592.8802,0,12,0,0.0187,11461,False,True
202132,2021-08-11,470,BA,Arataca,2902252,city,791,7216.49485,0,15,0,0.019,10961,False,True
202132,2021-08-11,441,BA,Aratuípe,2902302,city,479,5420.39154,0,11,0,0.023,8837,False,True
202132,2021-08-11,491,BA,Aurelino Leal,2902401,city,1012,8956.54483,0,32,0,0.0316,11299,False,True
202132,2021-08-11,443,BA,Baianópolis,2902500,city,898,6446.98112,0,14,0,0.0156,13929,False,True
202132,2021-08-11,430,BA,Baixa Grande,2902609,city,868,4244.70634,0,14,0,0.0161,20449,False,True
202132,2021-08-11,454,BA,Banzaê,2902658,city,1181,8919.93958,0,8,0,0.0068,13240,False,True
202132,2021-08-11,499,BA,Barra,2902708,city,2190,4062.3261,0,57,0,0.026,53910,False,True
202132,2021-08-11,431,BA,Barra da Estiva,2902807,city,2702,13250.29423,0,30,0,0.0111,20392,False,True
202132,2021-08-11,493,BA,Barra do Choça,2902906,city,2221,7116.5369,0,33,0,0.0149,31209,False,True
202132,2021-08-11,447,BA,Barra do Mendes,2903003,city,790,5710.98099,0,13,0,0.0165,13833,False,True
202132,2021-08-11,498,BA,Barra do Rocha,2903102,city,398,7091.94583,0,7,0,0.0176,5612,False,True
202132,2021-08-11,508,BA,Barreiras,2903201,city,19311,12301.95891,0,316,0,0.0164,156975,False,True
202132,2021-08-11,430,BA,Barro Alto,2903235,city,923,6131.26079,0,13,0,0.0141,15054,False,True
202132,2021-08-11,459,BA,Barrocas,2903276,city,800,4967.40143,0,24,0,0.03,16105,False,True
202132,2021-08-11,480,BA,Barro Preto,2903300,city,615,11288.54626,0,10,0,0.0163,5448,False,True
202132,2021-08-11,497,BA,Belmonte,2903409,city,1183,5047.57435,0,24,0,0.0203,23437,False,True
202132,2021-08-11,430,BA,Belo Campo,2903508,city,965,5640.30627,0,17,0,0.0176,17109,False,True
202132,2021-08-11,445,BA,Biritinga,2903607,city,563,3522.27227,0,7,0,0.0124,15984,False,True
