epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202205,2022-01-30,561,RS,Sentinela do Sul,4320354,city,695,12390.8005,0,19,0,0.0273,5609,True,False
202205,2022-01-30,681,RS,Serafina Corrêa,4320404,city,3747,21056.47654,0,38,0,0.0101,17795,True,False
202205,2022-01-30,636,RS,Sério,4320453,city,229,11902.2869,0,7,0,0.0306,1924,True,False
202205,2022-01-30,636,RS,Sertão,4320503,city,971,18269.04986,0,16,0,0.0165,5315,True,False
202205,2022-01-30,587,RS,Sertão Santana,4320552,city,870,13308.85727,1,11,0,0.0126,6537,True,False
202205,2022-01-30,503,RS,Sete de Setembro,4320578,city,138,7076.92308,0,5,0,0.0362,1950,True,False
202205,2022-01-30,585,RS,Severiano de Almeida,4320602,city,534,14706.69237,0,4,0,0.0075,3631,True,False
202205,2022-01-30,564,RS,Silveira Martins,4320651,city,309,13016.00674,0,10,0,0.0324,2374,True,False
202205,2022-01-30,555,RS,Sinimbu,4320677,city,1074,10568.78567,0,22,0,0.0205,10162,True,False
202205,2022-01-30,577,RS,Sobradinho,4320701,city,2278,15181.60613,0,33,0,0.0145,15005,True,False
202205,2022-01-30,653,RS,Soledade,4320800,city,5032,16213.95199,0,91,0,0.0181,31035,True,False
202205,2022-01-30,665,RS,Tabaí,4320859,city,655,13734.53554,1,7,0,0.0107,4769,True,False
202205,2022-01-30,646,RS,Tapejara,4320909,city,6398,26058.97687,5,55,0,0.0086,24552,True,False
202205,2022-01-30,605,RS,Tapera,4321006,city,2186,20667.48605,14,46,0,0.021,10577,True,False
202205,2022-01-30,605,RS,Tapes,4321105,city,1815,10471.95938,7,64,0,0.0353,17332,True,False
202205,2022-01-30,683,RS,Taquara,4321204,city,6767,11751.5282,33,184,0,0.0272,57584,True,False
202205,2022-01-30,672,RS,Taquari,4321303,city,3927,14606.65799,23,77,0,0.0196,26885,True,False
202205,2022-01-30,576,RS,Taquaruçu do Sul,4321329,city,660,21449.46376,3,8,0,0.0121,3077,True,False
202205,2022-01-30,583,RS,Tavares,4321352,city,623,11362.39285,0,12,0,0.0193,5483,True,False
202205,2022-01-30,618,RS,Tenente Portela,4321402,city,2050,15259.7886,3,37,0,0.018,13434,True,False
202205,2022-01-30,637,RS,Terra de Areia,4321436,city,1229,10861.68802,19,52,0,0.0423,11315,True,False
202205,2022-01-30,658,RS,Teutônia,4321451,city,6474,19173.13274,25,93,0,0.0144,33766,True,False
202205,2022-01-30,656,RS,Tio Hugo,4321469,city,549,17970.5401,0,9,0,0.0164,3055,True,False
202205,2022-01-30,607,RS,Tiradentes do Sul,4321477,city,372,6623.93162,0,8,0,0.0215,5616,True,False
202205,2022-01-30,548,RS,Toropi,4321493,city,364,13131.31313,0,12,0,0.033,2772,True,False
202205,2022-01-30,681,RS,Torres,4321501,city,8973,22969.99795,80,116,0,0.0129,39064,True,False
202205,2022-01-30,669,RS,Tramandaí,4321600,city,10217,19412.1447,94,231,0,0.0226,52632,True,False
202205,2022-01-30,613,RS,Travesseiro,4321626,city,334,14310.19709,0,8,0,0.024,2334,True,False
202205,2022-01-30,637,RS,Três Arroios,4321634,city,289,10934.54408,0,2,0,0.0069,2643,True,False
202205,2022-01-30,646,RS,Três Cachoeiras,4321667,city,1463,13162.39316,3,27,0,0.0185,11115,True,False
202205,2022-01-30,583,RS,Três Coroas,4321709,city,3805,13313.04013,5,76,0,0.02,28581,True,False
202205,2022-01-30,612,RS,Três de Maio,4321808,city,4670,19559.39018,10,46,0,0.0099,23876,True,False
202205,2022-01-30,636,RS,Três Forquilhas,4321832,city,545,20419.63282,0,7,0,0.0128,2669,True,False
202205,2022-01-30,645,RS,Três Palmeiras,4321857,city,754,17737.00306,1,18,0,0.0239,4251,True,False
202205,2022-01-30,636,RS,Três Passos,4321907,city,3547,14870.87037,5,69,0,0.0195,23852,True,False
202205,2022-01-30,645,RS,Trindade do Sul,4321956,city,1178,20341.90986,4,18,0,0.0153,5791,True,False
202205,2022-01-30,649,RS,Triunfo,4322004,city,3377,11310.95927,20,93,0,0.0275,29856,True,False
202205,2022-01-30,648,RS,Tucunduva,4322103,city,1032,18284.90432,3,20,0,0.0194,5644,True,False
