epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202151,2021-12-22,611,PI,Nazária,2206720,city,446,5184.84073,0,18,0,0.0404,8602,False,True
202151,2021-12-22,558,PI,Nossa Senhora de Nazaré,2206753,city,526,10754.44694,0,18,0,0.0342,4891,False,True
202151,2021-12-22,583,PI,Nossa Senhora dos Remédios,2206803,city,812,9308.72406,0,13,0,0.016,8723,False,True
202151,2021-12-22,584,PI,Nova Santa Rita,2207959,city,151,3445.12891,0,4,0,0.0265,4383,False,True
202151,2021-12-22,551,PI,Novo Oriente do Piauí,2206902,city,425,6482.61135,0,13,0,0.0306,6556,False,True
202151,2021-12-22,579,PI,Novo Santo Antônio,2206951,city,263,8757.90876,0,4,0,0.0152,3003,False,True
202151,2021-12-22,607,PI,Oeiras,2207009,city,5194,14005.66267,0,84,0,0.0162,37085,False,True
202151,2021-12-22,584,PI,Olho D'Água do Piauí,2207108,city,290,11750.40519,0,3,0,0.0103,2468,False,True
202151,2021-12-22,582,PI,Padre Marcos,2207207,city,527,7667.68514,0,9,0,0.0171,6873,False,True
202151,2021-12-22,561,PI,Paes Landim,2207306,city,141,3417.35337,0,7,0,0.0496,4126,False,True
202151,2021-12-22,552,PI,Pajeú do Piauí,2207355,city,103,3025.85194,0,8,0,0.0777,3404,False,True
202151,2021-12-22,560,PI,Palmeira do Piauí,2207405,city,235,4666.40191,0,6,0,0.0255,5036,False,True
202151,2021-12-22,604,PI,Palmeirais,2207504,city,325,2228.01124,0,23,0,0.0708,14587,False,True
202151,2021-12-22,541,PI,Paquetá,2207553,city,190,4826.00965,0,8,0,0.0421,3937,False,True
202151,2021-12-22,582,PI,Parnaguá,2207603,city,325,3003.97449,0,10,0,0.0308,10819,False,True
202151,2021-12-22,635,PI,Parnaíba,2207702,city,16716,10891.17942,0,452,0,0.027,153482,False,True
202151,2021-12-22,584,PI,Passagem Franca do Piauí,2207751,city,255,5898.68147,0,10,0,0.0392,4323,False,True
202151,2021-12-22,562,PI,Patos do Piauí,2207777,city,385,6009.99063,0,10,0,0.026,6406,False,True
202151,2021-12-22,588,PI,Pau D'Arco do Piauí,2207793,city,394,9692.49692,0,5,0,0.0127,4065,False,True
202151,2021-12-22,583,PI,Paulistana,2207801,city,1261,6135.05887,0,16,0,0.0127,20554,False,True
202151,2021-12-22,587,PI,Pavussu,2207850,city,326,8885.25484,0,11,0,0.0337,3669,False,True
202151,2021-12-22,613,PI,Pedro II,2207900,city,4433,11431.73965,0,110,0,0.0248,38778,False,True
202151,2021-12-22,582,PI,Pedro Laurentino,2207934,city,76,2987.42138,0,2,0,0.0263,2544,False,True
202151,2021-12-22,617,PI,Picos,2208007,city,9381,11960.83181,0,169,0,0.018,78431,False,True
202151,2021-12-22,619,PI,Pimenteiras,2208106,city,1203,9910.20677,0,29,0,0.0241,12139,False,True
202151,2021-12-22,605,PI,Pio IX,2208205,city,1230,6663.41622,0,22,0,0.0179,18459,False,True
202151,2021-12-22,626,PI,Piracuruca,2208304,city,2974,10299.92381,0,102,0,0.0343,28874,False,True
