epidemiological_week,date_d,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_conf_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,population_2019,is_last,is_repeated
38,2020-09-16,170,SP,"Santa Isabel",3546801,city,1168,2035.34,8,68,1,0.0582,57386,True,False
38,2020-09-16,159,SP,"Santa Lúcia",3546900,city,45,510.378,0,2,0,0.0444,8817,True,False
38,2020-09-16,140,SP,"Santa Maria da Serra",3547007,city,109,1765.75,3,1,0,0.0092,6173,True,False
38,2020-09-16,67,SP,"Santa Mercedes",3547106,city,8,272.201,1,1,0,0.125,2939,True,False
38,2020-09-16,113,SP,"Santana da Ponte Pensa",3547205,city,11,739.744,0,0,0,0,1487,True,False
38,2020-09-16,194,SP,"Santana de Parnaíba",3547304,city,3000,2151.35,25,95,1,0.0317,139447,True,False
38,2020-09-16,69,SP,"Santa Rita d'Oeste",3547403,city,24,960.769,-1,0,0,0,2498,True,False
38,2020-09-16,147,SP,"Santa Rita do Passa Quatro",3547502,city,258,936.241,8,8,0,0.031,27557,True,False
38,2020-09-16,116,SP,"Santa Rosa de Viterbo",3547601,city,189,712.133,4,2,0,0.0106,26540,True,False
38,2020-09-16,119,SP,"Santa Salete",3547650,city,46,2977.35,1,1,0,0.0217,1545,True,False
38,2020-09-16,134,SP,"Santo Anastácio",3547700,city,198,948.367,10,9,0,0.0455,20878,True,False
38,2020-09-16,185,SP,"Santo André",3547809,city,16084,2237.7,145,579,1,0.036,718773,True,False
38,2020-09-16,153,SP,"Santo Antônio da Alegria",3547908,city,48,692.741,6,3,0,0.0625,6929,True,False
38,2020-09-16,142,SP,"Santo Antônio de Posse",3548005,city,502,2153.58,7,5,0,0.01,23310,True,False
38,2020-09-16,145,SP,"Santo Antônio do Aracanguá",3548054,city,150,1781.47,1,6,0,0.04,8420,True,False
38,2020-09-16,132,SP,"Santo Antônio do Jardim",3548104,city,69,1158.88,1,2,0,0.029,5954,True,False
38,2020-09-16,145,SP,"Santo Antônio do Pinhal",3548203,city,67,983.703,4,3,0,0.0448,6811,True,False
38,2020-09-16,128,SP,"Santo Expedito",3548302,city,14,450.016,0,0,0,0,3111,True,False
38,2020-09-16,120,SP,"Santópolis do Aguapeí",3548401,city,55,1151.35,9,1,0,0.0182,4777,True,False
38,2020-09-16,171,SP,Santos,3548500,city,20437,4716.47,157,601,3,0.0294,433311,True,False
38,2020-09-16,125,SP,"São Bento do Sapucaí",3548609,city,50,459.643,0,0,0,0,10878,True,False
38,2020-09-16,185,SP,"São Bernardo do Campo",3548708,city,23701,2825.13,137,853,1,0.036,838936,True,False
38,2020-09-16,185,SP,"São Caetano do Sul",3548807,city,4276,2653.81,75,185,2,0.0433,161127,True,False
38,2020-09-16,164,SP,"São Carlos",3548906,city,2479,983.797,4,42,0,0.0169,251983,True,False
38,2020-09-16,105,SP,"São Francisco",3549003,city,62,2197.8,5,4,0,0.0645,2821,True,False
38,2020-09-16,161,SP,"São João da Boa Vista",3549102,city,607,665.49,42,17,0,0.028,91211,True,False
38,2020-09-16,127,SP,"São João das Duas Pontes",3549201,city,71,2764.8,0,3,0,0.0423,2568,True,False
38,2020-09-16,103,SP,"São João de Iracema",3549250,city,42,2185.22,2,1,0,0.0238,1922,True,False
38,2020-09-16,126,SP,"São João do Pau d'Alho",3549300,city,3,142.518,0,0,0,0,2105,True,False
38,2020-09-16,154,SP,"São Joaquim da Barra",3549409,city,903,1740.29,10,19,0,0.021,51888,True,False
38,2020-09-16,113,SP,"São José da Bela Vista",3549508,city,42,470.43,1,4,0,0.0952,8928,True,False
38,2020-09-16,47,SP,"São José do Barreiro",3549607,city,20,482.276,0,2,0,0.1,4147,True,False
38,2020-09-16,170,SP,"São José do Rio Pardo",3549706,city,406,738.907,43,18,0,0.0443,54946,True,False
38,2020-09-16,183,SP,"São José do Rio Preto",3549805,city,19719,4280.5,156,542,2,0.0275,460671,True,False
38,2020-09-16,183,SP,"São José dos Campos",3549904,city,15545,2153.21,310,393,4,0.0253,721944,True,False
38,2020-09-16,149,SP,"São Lourenço da Serra",3549953,city,201,1270.14,-1,6,0,0.0299,15825,True,False
38,2020-09-16,133,SP,"São Luiz do Paraitinga",3550001,city,17,159.072,0,5,0,0.2941,10687,True,False
38,2020-09-16,166,SP,"São Manuel",3550100,city,279,681.252,0,9,0,0.0323,40954,True,False
38,2020-09-16,160,SP,"São Miguel Arcanjo",3550209,city,262,795.603,0,8,0,0.0305,32931,True,False
38,2020-09-16,205,SP,"São Paulo",3550308,city,277683,2266.43,1442,12213,85,0.044,12252023,True,False
38,2020-09-16,171,SP,"São Pedro",3550407,city,489,1371.55,7,10,1,0.0204,35653,True,False
38,2020-09-16,138,SP,"São Pedro do Turvo",3550506,city,149,1943.65,0,0,0,0,7666,True,False
38,2020-09-16,163,SP,"São Roque",3550605,city,696,764.701,6,21,0,0.0302,91016,True,False
38,2020-09-16,176,SP,"São Sebastião",3550704,city,1452,1631.83,9,32,0,0.022,88980,True,False
38,2020-09-16,147,SP,"São Sebastião da Grama",3550803,city,167,1370.88,0,4,0,0.024,12182,True,False
38,2020-09-16,118,SP,"São Simão",3550902,city,173,1129.1,1,4,0,0.0231,15322,True,False
38,2020-09-16,170,SP,"São Vicente",3551009,city,6392,1747.41,63,392,8,0.0613,365798,True,False
38,2020-09-16,141,SP,Sarapuí,3551108,city,15,145.843,1,1,0,0.0667,10285,True,False
38,2020-09-16,134,SP,Sarutaiá,3551207,city,59,1621.77,0,2,0,0.0339,3638,True,False
38,2020-09-16,101,SP,"Sebastianópolis do Sul",3551306,city,49,1394.82,0,0,0,0,3513,True,False
38,2020-09-16,132,SP,"Serra Azul",3551405,city,151,1029.87,0,3,0,0.0199,14662,True,False
38,2020-09-16,152,SP,Serrana,3551504,city,906,2008.56,3,42,0,0.0464,45107,True,False
38,2020-09-16,146,SP,"Serra Negra",3551603,city,175,598.72,1,1,0,0.0057,29229,True,False
38,2020-09-16,162,SP,Sertãozinho,3551702,city,3953,3141.91,17,100,2,0.0253,125815,True,False
38,2020-09-16,135,SP,"Sete Barras",3551801,city,313,2439.21,5,6,0,0.0192,12832,True,False
38,2020-09-16,127,SP,Severínia,3551900,city,596,3406.49,13,9,0,0.0151,17496,True,False
38,2020-09-16,129,SP,Silveiras,3552007,city,37,587.115,0,0,0,0,6302,True,False
38,2020-09-16,145,SP,Socorro,3552106,city,429,1046.21,4,9,0,0.021,41005,True,False
38,2020-09-16,174,SP,Sorocaba,3552205,city,14614,2151.09,99,374,3,0.0256,679378,True,False
38,2020-09-16,135,SP,"Sud Mennucci",3552304,city,149,1930.55,0,0,0,0,7718,True,False
38,2020-09-16,163,SP,Sumaré,3552403,city,5754,2037.24,40,158,0,0.0275,282441,True,False
38,2020-09-16,85,SP,Suzanápolis,3552551,city,44,1110.27,1,0,0,0,3963,True,False
38,2020-09-16,182,SP,Suzano,3552502,city,4468,1501.16,32,223,3,0.0499,297637,True,False
38,2020-09-16,128,SP,Tabapuã,3552601,city,373,3006.37,0,13,0,0.0349,12407,True,False
38,2020-09-16,134,SP,Tabatinga,3552700,city,253,1533.71,9,6,0,0.0237,16496,True,False
38,2020-09-16,176,SP,"Taboão da Serra",3552809,city,6530,2254.34,14,270,1,0.0413,289664,True,False
38,2020-09-16,89,SP,Taciba,3552908,city,64,1018.3,4,2,0,0.0312,6285,True,False
38,2020-09-16,132,SP,Taguaí,3553005,city,134,966.881,2,1,0,0.0075,13859,True,False
38,2020-09-16,154,SP,Taiaçu,3553104,city,166,2637.01,0,1,0,0.006,6295,True,False
38,2020-09-16,120,SP,Taiúva,3553203,city,272,4886.81,1,3,0,0.011,5566,True,False
38,2020-09-16,127,SP,Tambaú,3553302,city,361,1555.57,4,8,0,0.0222,23207,True,False
38,2020-09-16,162,SP,Tanabi,3553401,city,1117,4301.61,15,21,0,0.0188,25967,True,False
38,2020-09-16,133,SP,Tapiraí,3553500,city,152,1946.97,3,2,0,0.0132,7807,True,False
38,2020-09-16,134,SP,Tapiratiba,3553609,city,149,1149.69,2,1,0,0.0067,12960,True,False
38,2020-09-16,106,SP,Taquaral,3553658,city,81,2881.54,0,1,0,0.0123,2811,True,False
38,2020-09-16,151,SP,Taquaritinga,3553708,city,611,1068.61,5,19,1,0.0311,57177,True,False
38,2020-09-16,152,SP,Taquarituba,3553807,city,100,430.7,0,3,0,0.03,23218,True,False
38,2020-09-16,132,SP,Taquarivaí,3553856,city,38,649.351,0,0,0,0,5852,True,False
38,2020-09-16,152,SP,Tarabai,3553906,city,121,1620.25,4,3,0,0.0248,7468,True,False
38,2020-09-16,139,SP,Tarumã,3553955,city,137,913.333,6,2,0,0.0146,15000,True,False
38,2020-09-16,175,SP,Tatuí,3554003,city,2013,1653.17,17,57,2,0.0283,121766,True,False
38,2020-09-16,182,SP,Taubaté,3554102,city,3452,1096.14,61,122,0,0.0353,314924,True,False
38,2020-09-16,122,SP,Tejupá,3554201,city,17,375.11,0,0,0,0,4532,True,False
38,2020-09-16,132,SP,"Teodoro Sampaio",3554300,city,232,1002.25,9,6,0,0.0259,23148,True,False
38,2020-09-16,165,SP,"Terra Roxa",3554409,city,246,2625.4,3,4,1,0.0163,9370,True,False
38,2020-09-16,139,SP,Tietê,3554508,city,558,1326.17,4,13,0,0.0233,42076,True,False
38,2020-09-16,140,SP,Timburi,3554607,city,12,451.467,0,1,0,0.0833,2658,True,False
38,2020-09-16,134,SP,"Torre de Pedra",3554656,city,16,663.35,1,2,0,0.125,2412,True,False
38,2020-09-16,134,SP,Torrinha,3554706,city,147,1468.53,2,4,0,0.0272,10010,True,False
38,2020-09-16,123,SP,Trabiju,3554755,city,22,1276.1,0,0,0,0,1724,True,False
38,2020-09-16,127,SP,Tremembé,3554805,city,261,553.142,5,3,1,0.0115,47185,True,False
38,2020-09-16,120,SP,"Três Fronteiras",3554904,city,212,3650.77,3,9,0,0.0425,5807,True,False
38,2020-09-16,145,SP,Tuiuti,3554953,city,56,812.301,0,0,0,0,6894,True,False
38,2020-09-16,160,SP,Tupã,3555000,city,694,1059.15,7,34,0,0.049,65524,True,False
38,2020-09-16,142,SP,"Tupi Paulista",3555109,city,151,974.508,4,1,0,0.0066,15495,True,False
38,2020-09-16,92,SP,Turiúba,3555208,city,24,1190.48,0,1,0,0.0417,2016,True,False
38,2020-09-16,106,SP,Turmalina,3555307,city,23,1331.79,1,0,0,0,1727,True,False
38,2020-09-16,98,SP,Ubarana,3555356,city,226,3582.18,2,3,0,0.0133,6309,True,False
38,2020-09-16,157,SP,Ubatuba,3555406,city,1170,1288.56,11,31,0,0.0265,90799,True,False
38,2020-09-16,132,SP,Ubirajara,3555505,city,66,1380.75,0,1,0,0.0152,4780,True,False
38,2020-09-16,135,SP,Uchoa,3555604,city,289,2858.56,0,9,0,0.0311,10110,True,False
38,2020-09-16,133,SP,"União Paulista",3555703,city,53,2874.19,0,2,0,0.0377,1844,True,False
